Product Name,Brand Name,Price,Rating,Reviews,Sentiment,Cleaned_Reviews
Apple iPhone 5c 32GB (Green) - Sprint,Apple,133.89,5,Good seller- works well,Positive,good seller work well
Apple iPhone 5c 32GB (Yellow) - AT&T,Apple,224.77,4,Sp excide to get this phone!!!!! 😃👍🏼👍🏼,Positive,sp excide get phone
Apple iPhone 5s 32GB (Silver) - AT&T,Apple,43.95,1,Phone sold as new was not had been activated 6 months early and we could not activate through apple or iTunes. Theregote I feel time snd money wasted.,Negative,phone sold new activated month early could activate apple itunes theregote feel time snd money wasted
Apple iPhone 5s 32GB (Silver) - AT&T,Apple,43.95,5,Awesome. It is what i expected,Positive,awesome expected
Apple iPhone 5S 16GB Factory Unlocked GSM Cell Phone - Silver/White,Apple,265.0,5,"It only had a few scratches and looked brand new. It works just fine, so it was a great deal!!",Positive,scratch looked brand new work fine great deal
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,3,The phone works great but my charger outlet on phone is having to be fixed and the one they sent falls out and my phone doesnt charge with it. It will cost 55 dollars to have charger fixed before it messes the motherboard up. Thats almost as much as phone,Neutral,phone work great charger outlet phone fixed one sent fall phone doesnt charge cost dollar charger fixed mess motherboard thats almost much phone
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,265.0,5,I'd give them 6 stars if that was possible.,Positive,id give star possible
Apple iPhone 5s 32GB (Gold) - Verizon Wireless,Apple,125.0,5,"I was an android guy for years. Honestly until iOS 7 and iPhone 5, I think android was comparable. Now it is really no contest. The polish of an iPhone is just unbeatable. If you really really need your smart phone to work under complex use cases (i.e. when driving, blue tooth, navigating etc) your life may depend on it. Just get the best and be done with it.",Positive,android guy year honestly io iphone think android comparable really contest polish iphone unbeatable really really need smart phone work complex use case ie driving blue tooth navigating etc life may depend get best done
Apple iPhone 5 32GB Factory Unlocked GSM Cell Phone - Black (Certified Refurbished),Apple,179.99,1,Phone in no way matched description in sellers ad. Had several deep scratches on screen and speaker port area was extremely dirty.,Negative,phone way matched description seller ad several deep scratch screen speaker port area extremely dirty
Apple iPhone 5c 8GB Unlocked GSM Smartphone - Green,Apple,115.0,5,Great,Positive,great
Apple iPhone 5s 32GB (Gold) - Verizon Wireless,Apple,125.0,4,"Product arrived quickly. Showed signs of minimal wear, just a slight rub mark from when it had been in a case. Was activated thru Verizon online account in a matter of minutes. Functions as expected. No complaints yet, only had it a few days tho. Came in non-factory box, included a new charger in good condition. Pleased with my order.",Positive,product arrived quickly showed sign minimal wear slight rub mark case activated thru verizon online account matter minute function expected complaint yet day tho came nonfactory box included new charger good condition pleased order
Apple iPhone 5s 32GB (Silver) - AT&T,Apple,43.95,3,"Not bad ... packaging could have been a little better, but overall good purchase. Worked as expected ... thanks",Neutral,bad packaging could little better overall good purchase worked expected thanks
Apple iPhone 4S 16GB (Black) - Locked to Sprint,Apple,53.0,3,"Not a bad phone at all, except it stops vibrating for texts or other notifications every now and then. I even made sure the vibration was activated for the phone. But other than that it's alright.",Neutral,bad phone except stop vibrating text notification every even made sure vibration activated phone alright
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,309.0,3,"I must say that its a great phone, in great conditions on the outside. However, after few weeks of using, the image on screen showed some lines until it black out completly, that last only a momment not even an hour but doesnt happen all de time. I wish the seller had been more honest about this",Neutral,must say great phone great condition outside however week using image screen showed line black completly last momment even hour doesnt happen de time wish seller honest
Apple iPhone 4S 16GB Unlocked GSM - White (Certified Refurbished),Apple,129.99,5,"It's like a new iPhone. The iPhone has no sign weariness, and it's working perfectly. Battery in good shape lasting for a day or two.",Positive,like new iphone iphone sign weariness working perfectly battery good shape lasting day two
Apple iPhone 5c 32GB (Pink) - Verizon Wireless,Apple,159.99,2,The phone came with a bad speaker I could return but not replace took it to cell repair place cost me another fifty dollars needed the phone..,Negative,phone came bad speaker could return replace took cell repair place cost another fifty dollar needed phone
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Unknown,23.9,5,Excelent.,Positive,excelent
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,5,Amazing phone! For $250 it compares if not out does my friends galaxy s6.,Positive,amazing phone compare friend galaxy
Apple iPhone 5c 32GB - Unlocked - (Green),Apple,224.77,5,The phone came in great condition! Completely satisfied with it,Positive,phone came great condition completely satisfied
Apple iPhone 5c 16GB (White) - Sprint,Apple,368.45,5,Very early delivery and great quality!,Positive,early delivery great quality
Apple iPhone 5s 32GB (Gold) - AT&T,Apple,54.34,5,Was in excellent condition when I received it,Positive,excellent condition received
"Apple iPhone 5c A1532, 8 GB, Factory Unlocked (Pink)",Apple,159.99,5,I love my new iPhone it has a few screen scratches on the screen but it was unlocked and works great !,Positive,love new iphone screen scratch screen unlocked work great
Apple iPhone 5c 32GB (Yellow) - Sprint,Apple,233.43,5,Great just what I hoped for. Love Amazon marketplace.,Positive,great hoped love amazon marketplace
"Apple iPhone 4 8GB, White, for Straight Talk, No Contract",Apple,72.99,5,"My grandson was absolutely thrilled with this gift. This is all he wanted for Christmas but I knew I couldn't afford a brand new one.When I saw this one, and the price, I couldn't believe that it was in such good shape (from the picture). Then when it arrived, I found that it was brand new, never been activated, or even had the plastic film taken off the screen............and I paid less than $70 for it. I went back & re-read the description of how Amazon classes ""new, used, good"" and although this one was listed as ""used"", the only thing missing was the original box but for a savings I got, the box was irrelevant. I gave him his Christmas present early to make sure everything was ok with it, and it was, so he is one happy kid.",Positive,grandson absolutely thrilled gift wanted christmas knew couldnt afford brand new onewhen saw one price couldnt believe good shape picture arrived found brand new never activated even plastic film taken screenand paid less went back reread description amazon class new used good although one listed used thing missing original box saving got box irrelevant gave christmas present early make sure everything ok one happy kid
Apple iPhone 5S 32 gb (Space Gray) - AT&T,Unknown,135.0,3,"i could not insert a nano sim chip then i do not know if works. I noticed that if you buy the 64 GB from the apple store for Tmobile is cheaper than this one, also is unlocked. I didn't know about that.",Neutral,could insert nano sim chip know work noticed buy gb apple store tmobile cheaper one also unlocked didnt know
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33.0,4,"It is compatible with Verizon. Not pink but PEACH, pretty beaten up...but not bad enough to return. A descent value for anyone who doesn't want to spend a fortune on a phone!",Positive,compatible verizon pink peach pretty beaten upbut bad enough return descent value anyone doesnt want spend fortune phone
Apple iPhone 4S 16GB (Black) - Locked to Sprint,Apple,53.0,5,"I love this! Not only did the phone come so perfect, but it came in the original box with new headphones, a charger, and one of the outlet cube chargers. The phone did not have a scratch on it either. On top of all this, it shipped so fast! At first, the phone was not fully unlocked, but I emailed her and she completely unlocked the phone for me. I would HIGHLY recommend this to anyone! I would also buy from this seller again. She was wonderful! (The person who sold it to me was Marsiffer's Book Barn, not this seller).",Positive,love phone come perfect came original box new headphone charger one outlet cube charger phone scratch either top shipped fast first phone fully unlocked emailed completely unlocked phone would highly recommend anyone would also buy seller wonderful person sold marsiffers book barn seller
Apple iPhone 5s 32GB (Space Gray) - Verizon Wireless,Apple,49.0,5,"My phone arrived on time and doesn't have any marks or blemishes. All the buttons, speaker and camera work like new. It's actually in much better condition than a refurbished iPhone which I had previously bought.I use the phone on a prepay plan and it works perfectly. I went to my service providers (vrzn) store and they they gave me a free SIM card.",Positive,phone arrived time doesnt mark blemish button speaker camera work like new actually much better condition refurbished iphone previously boughti use phone prepay plan work perfectly went service provider vrzn store gave free sim card
Apple iPhone 4 A1332 32GB Black (GSM Unlocked),Apple,75.0,3,my son use for one year,Neutral,son use one year
Apple iPhone 5 16GB - Unlocked - White (Certified Refurbished),Apple,179.99,5,Yes it did,Positive,yes
Apple Iphone 5c A1532 Verizon 16 GB Cell Phone - Blue,Apple,144.99,2,"The phone works fine but it is more scratched up than anticipated. Also, both the charging cable and the wall plug that were sent with the phone did not work at all..",Negative,phone work fine scratched anticipated also charging cable wall plug sent phone work
Apple iPhone 5 64GB (Black) - AT&T,Apple,122.0,5,Great phone the provides all the services I expect. Am happy to have it. Works great but will have to unlock it so I can use it on my service provider. Thanks,Positive,great phone provides service expect happy work great unlock use service provider thanks
Apple iPhone 4S 16GB Unlocked GSM - White (Certified Refurbished),Apple,129.99,5,Extremely pleased,Positive,extremely pleased
Apple iPhone 5S 32 gb (Space Gray) - AT&T,Unknown,135.0,4,Awesome Used Product.. No Flaw except some hazy look on screen when its screen is off.. Outer body dont have a single scratch and phone is running without any issue,Positive,awesome used product flaw except hazy look screen screen outer body dont single scratch phone running without issue
Apple iPhone 5c 32GB - Unlocked - (Green),Apple,224.77,2,Is the phone dead,Negative,phone dead
Apple iPhone 5c 16GB (Green) - AT&T,Apple,648.0,2,Q I have to show I am not satisfied with the quality of the charger and headphones ARE APPLE original porq not shoddy . The phone whether it is good and looks completely new .,Negative,q show satisfied quality charger headphone apple original porq shoddy phone whether good look completely new
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,5,very good product recommend,Positive,good product recommend
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black (Certified Refurbished),Unknown,149.99,4,"Aside from relatively quickly dying battery, phone is very good. Please be sure to understand your ""carrier/service provider's"" cellular phone requirements before buying this.",Positive,aside relatively quickly dying battery phone good please sure understand carrierservice provider cellular phone requirement buying
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,224.77,5,"In compelled to write a review. I read them consistently, but never write them. You'd never know this phone wasn't brand new. My daughter was ecstatic and I saved a lot of money. Delivery was fast as always. Came with earbuds and charger and packaging looked exactly like new iPhone. Loved it!!",Positive,compelled write review read consistently never write youd never know phone wasnt brand new daughter ecstatic saved lot money delivery fast always came earbuds charger packaging looked exactly like new iphone loved
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",Unknown,99.99,1,"I looked for a refurbished iphone 4s coz i know its hard to find a brand new this time. So as expected it came with all the accesories with the phone but sad to say it does'nt meet my expectation coz i notice they send me the wrong usb cable. It's for the iphone 5 and so on not for the 4s, so i just find some old cable of mine and there my phone works good but after a few days the charger itself are busted and does'nt charge anymore. So again i have to find a solution by myself. Hope the phone will not die soon like the charger that i have.",Negative,looked refurbished iphone coz know hard find brand new time expected came accesories phone sad say doesnt meet expectation coz notice send wrong usb cable iphone find old cable mine phone work good day charger busted doesnt charge anymore find solution hope phone die soon like charger
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,292.98,5,"Amazing phone, fast, great for foreign travel as I inserted a China Mobil sim and it works perfectly!This phone beats the apple Iphone hands down and also still works with my Alcatel Smart Watch as well perfectly.I have nothing but delight using this phone and I am totally in love with it!I can not imagine anything better with a smart phone.Everything it does is simple, quick, and very fast.The memory is enough for any project I may ever need.RC",Positive,amazing phone fast great foreign travel inserted china mobil sim work perfectlythis phone beat apple iphone hand also still work alcatel smart watch well perfectlyi nothing delight using phone totally love iti imagine anything better smart phoneeverything simple quick fastthe memory enough project may ever needrc
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33.0,5,Excellent,Positive,excellent
Apple iPhone 5c 32GB (White) - AT&T,Apple,279.95,5,"Couldn't ask for a better one,my girlfriends having no problem with it whatsoever.",Positive,couldnt ask better onemy girlfriend problem whatsoever
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,excellent product !!....all right....i recommend....,Positive,excellent product righti recommend
Apple iPhone 5 16GB (White) - T-Mobile,Apple,136.99,1,"The seller I got it from sold me a super glitchy phone. It was cheap, so I can't complain too much. But you'll have to tolerate the screen freezing, apps opening without you even touching the screen, and a few dropped calls.",Negative,seller got sold super glitchy phone cheap cant complain much youll tolerate screen freezing apps opening without even touching screen dropped call
Apple iPhone 5c 32GB (Yellow) - AT&T,Apple,224.77,5,It's like new!!!! And works so well!!,Positive,like new work well
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",Unknown,99.99,1,The battery life is horrible. I changed it fully before leaving home. Within few hours the battery was close to 10 %. It was hardly used for 10 mins of call. This seems to useless. Hope to return the device.,Negative,battery life horrible changed fully leaving home within hour battery close hardly used min call seems useless hope return device
Apple iPhone 5s 64GB (Gold) - Verizon Wireless,Apple,239.95,5,Great product delivered quickly,Positive,great product delivered quickly
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,224.77,5,Great experience,Positive,great experience
Apple iPhone 5s 16GB Unlocked GSM 4G LTE Smartphone w/ Fingerprint Sensor - Space Gray,Apple,74.5,5,good,Positive,good
6inch Android 5.1 Unlocked Cell Phone MTK6580 Quad Core 604.5~1300.0MHz RAM 512MB ROM 4GB Unlocked Smartphone 6 Inch (Gold),Jiuhe,99.99,1,"I am very disappointed. Unfortunate, already 2 days left when I could return it. Screen barely respond to touch, Battery is charging forever and dies very fast. Useless device.",Negative,disappointed unfortunate already day left could return screen barely respond touch battery charging forever dy fast useless device
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black (Certified Refurbished),Unknown,149.99,1,bien,Negative,bien
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,"The phone is great, excellent and completely free. I am very happy with my new iPhone. I tried in my country with the three telephone operators and working properly. I recommend it 100%.",Positive,phone great excellent completely free happy new iphone tried country three telephone operator working properly recommend
"Apple iPhone 5, White 16GB (GSM Unlocked)",Apple,225.0,5,Came like it was described and fats and free shipping no complaints.,Positive,came like described fat free shipping complaint
"Apple iPhone 5c AT&T Cellphone, 16GB, Blue",Apple,124.0,5,Great quality product.,Positive,great quality product
Apple iPhone 5S 16GB Factory Unlocked GSM Cell Phone - Silver/White,Apple,265.0,1,"I bought this phone ""new"" only to find out it is not. The battery percentage was going crazy so I took it into the apple store, only to find that it had been used for the last year and a half and the battery was failing because of it. Also, the software did not pass the apple test when I took it in. So if you want a failing phone with bad software this is the right place for you!",Negative,bought phone new find battery percentage going crazy took apple store find used last year half battery failing also software pas apple test took want failing phone bad software right place
Apple iPhone 4S 16GB (Black) - Verizon,Apple,224.77,2,Phone is fine. Charger burned out and killed my battery. still waiting for return label.been over a week.,Negative,phone fine charger burned killed battery still waiting return labelbeen week
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,3,My kid is happy with it,Neutral,kid happy
"Apple iPhone 5S 64GB GSM Unlocked, Space Gray (Certified Refurbished)",Unknown,293.18,1,battery doesn't last and the phone randomly restarts. Definitely will be getting my money back.,Negative,battery doesnt last phone randomly restarts definitely getting money back
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,309.0,5,Product came exactly as described and couldn't be happier.,Positive,product came exactly described couldnt happier
Apple iPhone 3GS 16GB (White) - AT&T,Apple,53.0,1,"Product in good condition but incomplete, because i miss miss accessories had the doubt if so go on and buy it had bought a better one because i had to make additional spending",Negative,product good condition incomplete miss miss accessory doubt go buy bought better one make additional spending
Apple iPhone 5 16GB Factory Unlocked GSM Cell Phone - Black (Certified Refurbished),Apple,179.99,4,"The phone came In very good condition, very minor scratches on the side by the volume button. Phone seems to be working correctly, but I have only had it for a couple days. I'm very glad that I was able to update from 4s at such a great price. It was also factory reset and was able to quickly put my T-Mobile SIM card and have no problem.Now the only thing that is misleading is that in the item description it stated that ""product includes all original accessories, and is backed by a 1 year Apple warranty"". Phones do not come with year warranty because Apple allows one to verify if the product does through their website and no headphones. Secondly, when I received my package, the item was only placed in plastic bag and you could here it rattling around in the box. Other than that price was very affordable and item seems to be working properly.",Positive,phone came good condition minor scratch side volume button phone seems working correctly couple day im glad able update great price also factory reset able quickly put tmobile sim card problemnow thing misleading item description stated product includes original accessory backed year apple warranty phone come year warranty apple allows one verify product website headphone secondly received package item placed plastic bag could rattling around box price affordable item seems working properly
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,1,By far the worst battery life from an Apple product. Received a used phone when told it would be new,Negative,far worst battery life apple product received used phone told would new
Apple iPhone 3GS 16GB (Black) - AT&T MC135LL/A,Apple,30.99,4,"I needed to replace an old 3G iPhone that was having too many problems to keep fixing. The 3GS added 8GB of memory, a better camera, runs on the current operating system and still fits the old case that I didn't want to replace. If the battery life was a little better this would have had 5 stars, but the battery is a bit weak. (Not surprising for a used iPhone, however.)",Positive,needed replace old g iphone many problem keep fixing g added gb memory better camera run current operating system still fit old case didnt want replace battery life little better would star battery bit weak surprising used iphone however
Apple iPhone 4S 32GB (White) - AT&T,Apple,279.95,5,Good price,Positive,good price
Apple iPhone 5s 64GB (Gold) -T-Mobile,Apple,265.0,5,"just great, it came and was in perfect condition ! looked brand new :)",Positive,great came perfect condition looked brand new
Apple iPhone 4S 8GB Unlocked GSM Cell Phone w/ Siri and iCloud - White,Unknown,208.79,5,Perfect,Positive,perfect
Apple iPhone 4 32GB (White) - Verizon,Apple,115.0,1,"I am very upset about these cell phones. They are very problematic. I bought the cell phones because my husbands phone was broken and he needed a new one. I was told in the add these were NEW phones, so I bought one for myself also because it had 32GB and I have a 8GB. Since I have had my old phone I had no problems so I'm thinking I'll get another iphone S since old one worked so well. However, my husband has had nothing but problems with the phone since I bought the cell phone for him. We have been to the Apple store three times. My husband has had music coming out of the phone for no reason. He did not have any music on at the time. The cell phone freezing up and not responding to touch. The other one I bought for myself will not allow me to type Text messages with certain letters (like the T and g do not work). I cannot open the phone I have to swipe it many many times before it will open if at all. I'm so frustrated with this phone.",Negative,upset cell phone problematic bought cell phone husband phone broken needed new one told add new phone bought one also gb gb since old phone problem im thinking ill get another iphone since old one worked well however husband nothing problem phone since bought cell phone apple store three time husband music coming phone reason music time cell phone freezing responding touch one bought allow type text message certain letter like g work cannot open phone swipe many many time open im frustrated phone
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black (Certified Refurbished),Unknown,149.99,1,Doesn't come on a box dosnt have a charger,Negative,doesnt come box dosnt charger
Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,"Worked very well, no scratches. Only one side of the speakers worked but for the price it was great. It was glitchy here & there but it only happened every so often that it wasn't really a problem. Restarted the phone & it was fine. Overall great product & great price. Would recommend.",Positive,worked well scratch one side speaker worked price great glitchy happened every often wasnt really problem restarted phone fine overall great product great price would recommend
Apple iPhone 5 16GB - Unlocked - Black (Certified Refurbished),Apple,124.0,3,Bad battery but I guess that's what I get for buying an iPhone 5,Neutral,bad battery guess thats get buying iphone
Apple iPhone 5c 8GB Unlocked GSM Smartphone - Green,Apple,115.0,5,My daughter is very happy with her new iPhone. Keep selling quality merchandise. Performance is great!,Positive,daughter happy new iphone keep selling quality merchandise performance great
Apple iPhone 5s 64GB (Gold) -T-Mobile,Apple,265.0,1,This item was returned.,Negative,item returned
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,1,"If you read through these reviews, you will notice that most are from people who have just purchased the phone. At first flush, the OneTouch Idol 3 is an amazing phone. It's a beautiful phone, and it's internal components are first-rate. I never had better speeds on the T-Mobile network. It seems like a great phone, and the price cannot be beat for what you get.However, this is a one star review for a reason. The phone has one dramatic flaw is only noticeable after a few months of ownership. And it's a flaw that renders the phone unusable. To keep the price down, Alcatel did not use Gorilla Glass for the big and beautiful screen. It's probably how they kept the price of this phone so low. This and this alone is a reason to look elsewhere for your next phone. All it takes is a small drop or accidentally sitting on the phone to crack the glass. And it doesn't just crack, it shatters like a window pane.The glass will shatter even if you have the phone in a hard case, which is what happened to me (twice, with two different phones). Sadly, this is a known issue and Alcatel will not replace your phone, even under warranty.",Negative,read review notice people purchased phone first flush onetouch idol amazing phone beautiful phone internal component firstrate never better speed tmobile network seems like great phone price cannot beat gethowever one star review reason phone one dramatic flaw noticeable month ownership flaw render phone unusable keep price alcatel use gorilla glass big beautiful screen probably kept price phone low alone reason look elsewhere next phone take small drop accidentally sitting phone crack glass doesnt crack shatters like window panethe glass shatter even phone hard case happened twice two different phone sadly known issue alcatel replace phone even warranty
Apple iPhone 5c 32GB (Yellow) - Verizon Wireless,Apple,155.0,5,Very nice phone for the price I paid. Sorry for taking so long to sent review.,Positive,nice phone price paid sorry taking long sent review
Apple iPhone 4S 16GB Unlocked GSM - White (Certified Refurbished),Apple,129.99,5,Excelent product,Positive,excelent product
Apple iPhone 5s 64GB (Gold) -T-Mobile,Apple,265.0,5,"Perfect, just what i ordered! Brand new in a box with all accesories.",Positive,perfect ordered brand new box accesories
"Apple Iphone 4 - 8gb Sprint (CDMA) White, Smartphone, in box with all the accessories, clean esn!!",Unknown,149.99,5,I LOVE IT THIS PHONE ITS AMAZING AND ITS AMA ZING AND LOOKS BRAND NEW CAME IN PERFECT BOX WITH CHARGER AND HEAD PHONES I WOULD MOST DEFINATELY RECOMMEND THAT YOU BUY ANYTHING FROM YHIS BUYER!!!!!!,Positive,love phone amazing ama zing look brand new came perfect box charger head phone would definately recommend buy anything yhis buyer
"Apple Iphone 4 - 8gb Sprint (CDMA) White, Smartphone, in box with all the accessories, clean esn!!",Unknown,149.99,1,The ESN number on this phone was listed as lost or stolen and couldn't be activated. I received a refund.,Negative,esn number phone listed lost stolen couldnt activated received refund
5.5-Inch Unlocked Lenovo A850 3G Smartphone-(960x540) Quad Core 4GB MT6582m 1331MHz Android 4.2 Dual Camera +Dual SIM -Black (Rooted + Google Play),Unknown,161.06,1,I've had the phone for one month. It is already turning itself on and having trouble turning back on. The port to charge it is messed up and no charger will hardly stay connected. The camera is AWFUL. The pictures are terrible and the flash doesn't work. I have never been so upset in a phone purchase in all my life.,Negative,ive phone one month already turning trouble turning back port charge messed charger hardly stay connected camera awful picture terrible flash doesnt work never upset phone purchase life
Apple iPhone 5c 16GB (White) - Sprint,Apple,368.45,5,"Iphone 5c is basically an Iphone 5 with a colorful plastic case which makes it about a $100 cheaper (regular Iphone 5 and 5s is metal and plastic). Outside of the colorful plastic you really won't notice the difference between this, the iphone 5 and the iphone 5s unless you're REALLY knit picky. I'm a Samsung guy who stayed away from the Iphone for years due to the small size of the phones, I decided to try this one out because of the price and that it is relatively similar in size to a smaller Samsung phone like the Galaxy Victory I had before and it hasn't been that big a deal to switch over (so far).I wanted to take the time to address some of the negative reviews regarding purchasing these phones as many come from user error. If you're going to buy a used phone from a 3rd party vendor be sure to read the description of the phone on that specific venders profile and not the Amazon listed one (which is for a new phone). The one I bought was refurbished but the vender (mybullfrog) listed specifically what it came with (charger and cable), the condition of the phone (near great condition with perfect screen) and what it didn't come with (a sim card). Putting that together basically this phone was a warranty exchange because the previous owner dropped it and cracked the screen and they just replaced it for them with a new phone, fixed the screen on the other phone and is reselling it. I got it exactly 3 days from when it was shipped and it was exactly as described (picture included).When you buy a used phone with a sim card already in you run the risk of getting a phone that won't be able to be activated as that phone could possibly still be active on someone else's account (a regular complaint on low scored reviews).When you buy a phone without the Sim you have to get the Sim from the network provider of the phone (in this case Sprint). If you don't know this information it can be a hassle which accounts for most of the complaints. If you go to a corporate Sprint store (IE a store that does in store phone repairs) they do carry Sim cards there and shouldn't charge you for them if you're activating the phone at their store (though they're less than $4 if they do). If you just go to a regular Sprint store generally they won't have spare Sim cards and will look at you funny.Anyway so far so good, I checked everything out, got phone calls, sent and received texts, watched TV on aps, used the headphone jack and it all worked perfectly. So far no complaints from me.",Positive,iphone c basically iphone colorful plastic case make cheaper regular iphone metal plastic outside colorful plastic really wont notice difference iphone iphone unless youre really knit picky im samsung guy stayed away iphone year due small size phone decided try one price relatively similar size smaller samsung phone like galaxy victory hasnt big deal switch fari wanted take time address negative review regarding purchasing phone many come user error youre going buy used phone rd party vendor sure read description phone specific vender profile amazon listed one new phone one bought refurbished vender mybullfrog listed specifically came charger cable condition phone near great condition perfect screen didnt come sim card putting together basically phone warranty exchange previous owner dropped cracked screen replaced new phone fixed screen phone reselling got exactly day shipped exactly described picture includedwhen buy used phone sim card already run risk getting phone wont able activated phone could possibly still active someone elses account regular complaint low scored reviewswhen buy phone without sim get sim network provider phone case sprint dont know information hassle account complaint go corporate sprint store ie store store phone repair carry sim card shouldnt charge youre activating phone store though theyre less go regular sprint store generally wont spare sim card look funnyanyway far good checked everything got phone call sent received text watched tv aps used headphone jack worked perfectly far complaint
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black (Certified Refurbished),Unknown,149.99,1,You sold a phone that the battery won't stay charged for longer then an hour,Negative,sold phone battery wont stay charged longer hour
Apple iPhone 5s 64GB (Space Gray) - T-Mobile,Apple,92.86,1,horrible service phone does not work is locked,Negative,horrible service phone work locked
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,155.0,5,"The phone came in exactly as described, if not better! It had no scratches, and if there was, I couldn't see it. I had it set up to T-mobile and it was super easy! She even gave me her old cases with no extra charge- which really helped! It's been about a month and I'm still content and happy with my purchase! Thank you!",Positive,phone came exactly described better scratch couldnt see set tmobile super easy even gave old case extra charge really helped month im still content happy purchase thank
Apple iPhone 5c 16GB (Yellow) - AT&T,Apple,248.0,5,"Still adjusting to this phone, but I love it",Positive,still adjusting phone love
Apple iPhone 5S 32 gb (Space Gray) - AT&T,Unknown,135.0,5,Excellent everything was 100 percent on point thanks. Look forward to doing business with you again.,Positive,excellent everything percent point thanks look forward business
